gene_id,SRR1778917,SRR1778919,SRR1778921,SRR1778922,SRR1778923,SRR1778925,SRR1778927,SRR1778929,SRR1778930,SRR1778931,SRR1778932
gene-RGQ29_028087,0,0,36,6,40,44,142,22,8,15,6
gene-RGQ29_028088,64,49,126,162,34,61,86,62,73,174,46
gene-RGQ29_028089,337,182,734,1203,284,434,616,721,375,1122,921
gene-RGQ29_028090,0,145,219,81,33,36,193,87,82,173,68
gene-RGQ29_028092,4,17,54,64,15,16,50,42,34,50,56
gene-RGQ29_028093,1,5,25,14,3,15,23,30,10,15,18
gene-RGQ29_028091,5787,1215,2572,6552,1610,9060,3164,3812,1524,5530,4186
gene-RGQ29_028094,6,57,134,173,35,31,109,112,67,100,141
gene-RGQ29_028095,22,67,143,225,53,36,111,97,75,109,155
gene-RGQ29_028096,3,19,107,55,11,25,70,60,46,67,70
gene-RGQ29_028097,24,90,207,286,65,60,160,154,104,149,222
gene-RGQ29_028098,5,31,121,76,18,30,78,81,61,64,99
gene-RGQ29_028099,141,25,118,257,36,64,117,133,72,229,47
gene-RGQ29_028100,120,5238,1025,609,172,488,760,319,300,584,90
gene-RGQ29_028101,24,61,73,34,31,27,95,33,23,30,86
gene-RGQ29_028103,131,289,895,538,283,508,756,558,321,543,535
gene-RGQ29_028104,37,32,88,111,21,40,36,82,37,102,64
gene-RGQ29_028105,2021,18846,4779,2959,990,4719,3634,2459,1397,3091,3219
gene-RGQ29_028106,21,72,649,130,157,22,409,289,225,53,68
gene-RGQ29_028107,82,635,141,250,55,93,123,115,54,178,355
gene-RGQ29_028113,24,77,168,54,36,95,175,119,77,181,109
gene-RGQ29_028115,145,48,244,922,172,703,416,174,105,596,236
gene-RGQ29_028116,10,40,120,48,19,32,88,94,46,74,118
gene-RGQ29_028118,4,0,4,0,0,0,2,0,0,16,0
gene-RGQ29_028119,5,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_028120,748,4456,2546,4682,685,1046,1388,1786,1261,2651,478
gene-RGQ29_028121,245,391,1707,1930,774,620,1710,1133,686,1760,759
gene-RGQ29_028122,0,0,0,5,0,137,0,0,0,7,4
gene-RGQ29_028123,88,0,16,79,86,359,296,0,10,62,0
gene-RGQ29_028125,0,0,0,510,0,200,7,0,0,748,0
gene-RGQ29_028126,0,247,0,86,0,62,0,0,0,542,0
gene-RGQ29_028129,42,20,11,106,10,15,20,28,0,84,1601
gene-RGQ29_028130,152,95,392,776,161,462,405,250,153,657,255
gene-RGQ29_028134,2,9,17,11,3,0,14,8,22,5,25
gene-RGQ29_028135,151,0,4,71,47,97,60,0,4,87,7
gene-RGQ29_028136,175,335,216,360,89,299,209,215,109,322,208
gene-RGQ29_028137,355,270,632,1170,201,835,578,434,279,903,430
gene-RGQ29_028138,8,5,68,223,0,5,0,92,12,204,42
gene-RGQ29_028140,1246,713,1253,2359,563,3313,1103,1194,586,2163,896
gene-RGQ29_028141,593,704,1681,3222,684,5671,2440,2126,872,4256,947
gene-RGQ29_028142,119,169,340,642,112,509,252,210,164,461,179
gene-RGQ29_028144,114,0,0,71,0,0,11,0,0,54,11
gene-RGQ29_028145,612,441,943,1593,381,1045,1050,795,440,1501,716
gene-RGQ29_028146,113,41,73,91,10,24,41,41,26,62,10
gene-RGQ29_028147,111,48,1146,583,146,120,471,452,453,408,1211
gene-RGQ29_028148,96,77,122,202,34,109,86,77,51,164,141
gene-RGQ29_028149,104,9,157,160,96,40,180,83,49,149,437
gene-RGQ29_028150,60,6,131,27,89,32,167,61,51,12,0
gene-RGQ29_028151,114,96,311,273,89,227,285,264,131,256,228
gene-RGQ29_028153,315,112,414,1894,579,839,773,353,197,860,241
gene-RGQ29_028154,363,380,110,997,217,651,348,141,70,628,48
gene-RGQ29_028156,55,28,134,420,80,282,210,80,68,363,71
gene-RGQ29_028157,2589,0,11,1417,5,66,274,173,8,1007,1998
gene-RGQ29_028160,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_028161,0,18,17,0,4,0,9,12,8,15,12
gene-RGQ29_028162,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_028164,0,8,2,6,0,0,1,0,2,9,2
gene-RGQ29_028165,0,145,65,17,11,10,22,47,32,55,30
gene-RGQ29_028166,0,31,18,29,10,0,7,10,5,25,11
gene-RGQ29_028169,0,0,0,0,0,0,2,0,0,0,0
gene-RGQ29_028170,0,0,0,0,0,0,2,0,0,0,0
gene-RGQ29_028159,26,260,129,141,33,58,151,100,48,106,199
gene-RGQ29_028163,3,26,90,37,10,7,44,53,43,62,116
gene-RGQ29_028167,9,158,140,124,35,28,181,108,54,112,198
gene-RGQ29_028168,56,15,36,178,28,38,42,31,11,69,22
gene-RGQ29_028171,15,700,156,87,35,36,103,106,90,125,141
gene-RGQ29_028172,4,27,118,49,14,20,73,89,60,122,176
gene-RGQ29_028173,1,191,56,27,9,5,22,42,29,32,27
gene-RGQ29_028174,0,12,10,0,3,2,9,10,0,10,14
gene-RGQ29_028175,209,116,221,359,112,221,192,143,90,285,147
gene-RGQ29_028176,0,0,0,0,0,801,0,0,0,0,0
gene-RGQ29_028181,70,38,133,152,37,52,50,109,51,92,156
gene-RGQ29_028182,575,233,797,1909,254,337,604,466,306,1604,461
gene-RGQ29_028183,347,769,2155,2232,675,1455,1402,1389,971,1894,948
gene-RGQ29_028184,138,0,0,184,16,65,33,0,0,185,12
gene-RGQ29_028185,1404,684,2538,5009,1143,2878,2932,2008,1272,3759,2224
gene-RGQ29_028186,240,499,2232,2120,744,1256,2438,1299,1152,1925,1393
gene-RGQ29_028187,583,277,1405,1515,328,531,927,877,587,2595,626
gene-RGQ29_028188,48,0,0,106,45,19,28,2,0,62,22
gene-RGQ29_028189,26,8,5,9,17,69,52,4,2,19,5
gene-RGQ29_028190,39,0,65,60,81,25,150,43,19,45,32
gene-RGQ29_028191,8,31,36,6,0,5,6,11,1,3,5
gene-RGQ29_028195,0,0,7,0,0,0,0,0,0,0,6
gene-RGQ29_028193,20,29,107,82,13,21,89,42,51,112,101
gene-RGQ29_028194,4,27,77,0,15,0,77,16,9,15,17
gene-RGQ29_028196,22,25,138,102,23,85,127,67,50,102,145
gene-RGQ29_028197,126,107,607,540,164,191,366,417,304,497,323
gene-RGQ29_028198,64,111,146,179,23,43,80,89,62,122,108
gene-RGQ29_028199,94,104,45,229,52,49,25,34,20,54,40
gene-RGQ29_028201,41,46,31,86,11,50,23,26,27,26,28
gene-RGQ29_028203,174,123,348,463,135,215,363,231,196,485,163
gene-RGQ29_028204,65,30,726,194,289,41,1050,337,260,202,143
gene-RGQ29_028206,3,15,26,15,3,5,18,5,10,20,13
gene-RGQ29_028207,301,90,382,999,178,380,466,257,145,761,306
gene-RGQ29_028208,52,1062,202,195,96,142,202,214,134,267,581
gene-RGQ29_028209,262,2,118,158,180,49,372,51,49,103,51
gene-RGQ29_028202,38940,54650,17261,21097,9831,10993,26186,12387,5788,10898,9993
gene-RGQ29_028210,155,113,708,863,292,471,669,454,288,681,311
gene-RGQ29_028212,202,177,1249,589,346,149,1108,395,483,834,2050
gene-RGQ29_028213,17,16,16,35,4,30,20,7,8,62,31
gene-RGQ29_028214,92,975,306,291,58,97,333,180,105,263,132
gene-RGQ29_028215,160,3,67,840,339,11,534,22,25,343,121
gene-RGQ29_028216,818,213,266,7133,279,2056,901,249,276,3002,239
gene-RGQ29_028217,14,11,63,74,12,37,26,26,3,74,61
gene-RGQ29_028218,171,129,253,678,495,1071,1119,139,83,653,191
gene-RGQ29_028219,100,0,0,2,0,69,12,0,0,20,0
gene-RGQ29_028221,59,0,0,100,0,354,25,0,0,40,10
gene-RGQ29_028222,336,1100,2012,1885,582,2193,2324,1654,962,2794,687
gene-RGQ29_028224,113,77,128,379,76,99,140,108,73,297,171
gene-RGQ29_028225,382,1076,1409,1806,414,1003,1175,948,579,1523,922
gene-RGQ29_028226,0,88,27,49,27,0,23,11,16,53,7
gene-RGQ29_028227,18,12,43,124,14,19,20,51,23,62,30
gene-RGQ29_028228,3,6,46,17,5,19,58,37,23,42,64
gene-RGQ29_028229,31,16,127,85,13,33,174,80,70,144,146
gene-RGQ29_028230,447,17,28,308,107,70,195,30,27,272,116
gene-RGQ29_028231,173,646,351,399,105,267,251,172,106,715,32
gene-RGQ29_028232,987,1050,595,614,191,1193,890,273,165,829,760
gene-RGQ29_028233,7,0,0,4,38,35,70,1,0,6,4
gene-RGQ29_028234,143,0,3,408,0,0,0,0,0,63,9
gene-RGQ29_028235,3,0,0,0,15,10,11,1,0,0,0
gene-RGQ29_028236,0,0,0,0,0,47,36,8,0,75,0
gene-RGQ29_028237,15,0,0,21,64,35,136,7,0,24,0
gene-RGQ29_028238,130,52,151,204,16,142,63,111,73,154,154
gene-RGQ29_028239,11,0,113,37,34,15,81,47,30,15,115
gene-RGQ29_028240,57,0,7,61,39,11,370,30,19,41,31
gene-RGQ29_028242,5,0,20,24,19,0,48,8,8,69,14
gene-RGQ29_028243,116,423,818,1235,227,579,686,454,360,1169,368
gene-RGQ29_028244,260,457,999,1061,564,251,1592,800,430,874,862
gene-RGQ29_028246,1,87,35,10,8,4,53,31,7,39,15
gene-RGQ29_028247,204,319,1140,1195,382,493,1181,1035,603,1181,1303
gene-RGQ29_028248,596,493,1108,1785,624,2107,1563,726,485,1597,1097
gene-RGQ29_028249,6492,22524,3242,5842,2461,3977,6974,2755,1315,5209,997
gene-RGQ29_028250,760,560,1028,1730,384,1073,1252,758,506,1732,591
gene-RGQ29_028251,449,701,503,1351,222,1551,589,431,248,930,522
gene-RGQ29_028252,30,39,6,112,15,50,14,0,2,47,15
gene-RGQ29_028254,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_028253,333,144,698,959,432,580,760,553,317,921,575
gene-RGQ29_028255,452,504,7585,1506,152,205,1189,5952,3718,592,8597
gene-RGQ29_028256,400,69,1195,2459,306,456,1292,702,484,2538,236
gene-RGQ29_028257,915,457,539,1499,362,1959,714,564,263,1189,915
gene-RGQ29_028258,184,200,1061,1494,193,232,896,559,454,1286,485
gene-RGQ29_028259,111,149,870,1100,255,217,730,609,470,1018,534
gene-RGQ29_028260,0,3,0,4,0,7,6,17,0,15,10
gene-RGQ29_028261,438,172,307,779,449,182,931,241,141,534,363
gene-RGQ29_028262,139,70,103,355,95,244,204,124,42,193,241
gene-RGQ29_028263,82,0,0,10,83,0,154,0,0,16,6
gene-RGQ29_028264,225,235,223,532,64,1017,149,109,132,372,161
gene-RGQ29_028265,213,62,118,6215,145,40,755,225,245,2823,26
gene-RGQ29_028266,29,114,1053,368,309,8,703,595,389,216,428
gene-RGQ29_028267,125,1121,2391,1308,261,582,923,1601,1269,1297,800
gene-RGQ29_028271,0,3,9,0,7,0,27,12,11,1,0
gene-RGQ29_028272,396,57,556,1273,235,638,859,311,232,922,26
gene-RGQ29_028273,115,62,504,619,158,279,497,336,238,478,280
gene-RGQ29_028274,108,208,230,474,91,263,219,94,101,335,88
gene-RGQ29_028275,187,32,61,165,33,438,108,47,41,139,89
gene-RGQ29_028277,259,48,18,184,42,313,150,45,10,152,76
gene-RGQ29_028278,147,265,515,521,120,259,427,302,247,502,343
gene-RGQ29_028279,316,317,763,589,498,333,1407,513,351,780,167
gene-RGQ29_028280,12,13,24,22,9,19,16,15,9,37,15
gene-RGQ29_028281,112,170,385,403,123,92,370,243,186,331,187
gene-RGQ29_028282,16,11,55,49,16,23,15,22,28,38,18
gene-RGQ29_028283,206,3143,726,408,150,331,472,363,198,468,259
gene-RGQ29_028284,335,25,252,939,283,280,711,127,122,428,194
gene-RGQ29_028285,111,1175,1610,681,424,403,1291,675,427,429,854
gene-RGQ29_028286,589,620,466,311,161,243,464,275,149,295,177
gene-RGQ29_028287,168,27,1132,266,2170,118,5024,1507,406,201,154
gene-RGQ29_028288,236,0,53,422,53,230,112,12,22,311,32
gene-RGQ29_028289,10,9,138,55,27,23,76,304,100,28,35
gene-RGQ29_028290,0,136,734,140,281,600,990,290,391,193,0
gene-RGQ29_028291,97,38,105,261,68,13,115,112,43,143,45
gene-RGQ29_028292,51,838,2689,2876,72,149,588,4531,1612,4425,177
gene-RGQ29_028293,6,310,444,107,153,28,639,360,167,121,95
gene-RGQ29_028294,106,122,480,792,158,383,518,302,224,628,172
gene-RGQ29_028295,44,515,167,2092,285,454,422,112,79,1386,35
gene-RGQ29_028296,347,442,1331,1029,79,37,540,1784,629,501,163
gene-RGQ29_028297,0,19,21,20,9,7,15,9,10,13,0
gene-RGQ29_028299,767,1050,3212,4533,688,997,2104,2415,1699,3077,1347
gene-RGQ29_028300,117,113,290,467,146,239,302,238,145,353,207
gene-RGQ29_028301,11,0,22,11,8,1943,20,4,8,82,0
gene-RGQ29_028302,555,974,290,967,325,1987,1230,499,168,1126,1120
gene-RGQ29_028303,453,329,26,306,85,696,401,40,23,206,20
gene-RGQ29_028304,56,222,105,120,36,33,46,71,47,83,73
gene-RGQ29_028305,872,761,1864,2340,695,1207,1553,1575,922,2043,2454
gene-RGQ29_028306,0,0,0,13,0,0,0,0,0,17,0
gene-RGQ29_028307,21,0,6,22,35,15,91,20,10,10,9
gene-RGQ29_028308,6,68,46,18,23,4,32,66,50,0,0
gene-RGQ29_028309,807,18,4,1667,50,375,187,26,7,1358,160
gene-RGQ29_028310,43,8,94,1476,94,249,258,74,68,366,0
gene-RGQ29_028311,193,59,573,958,293,135,572,440,304,774,155
gene-RGQ29_028314,72,0,28,268,96,128,150,10,9,229,101
gene-RGQ29_028315,188,266,855,968,259,369,734,477,350,873,580
gene-RGQ29_028316,140,156,283,379,103,469,229,194,130,307,397
gene-RGQ29_028318,258,5388,1880,273,379,222,1670,1000,641,612,1391
gene-RGQ29_028317,11762,1632,2677,6057,1486,11579,3397,3664,1607,6705,3542
gene-RGQ29_028320,94,157,782,945,238,300,656,554,427,847,580
gene-RGQ29_028321,1459,893,1829,2468,633,7102,1323,1699,884,3920,861
gene-RGQ29_028323,0,0,4,2,0,0,1,0,0,0,1
gene-RGQ29_028322,398,159,560,1438,468,1330,1069,475,278,1185,391
gene-RGQ29_028325,332,187,158,271,44,76,118,145,88,221,150
gene-RGQ29_028326,80,25,204,409,79,684,255,149,90,556,63
gene-RGQ29_028333,205,520,919,404,167,386,635,725,523,424,414
gene-RGQ29_028334,257,25,7,77,27,70,20,11,0,28,88
gene-RGQ29_028336,1546,27088,2757,1820,887,1445,3069,1537,707,1808,423
gene-RGQ29_028337,359,11,42,573,180,72,53,60,25,136,211
gene-RGQ29_028338,86,0,189,242,59,137,184,117,71,106,22
gene-RGQ29_028340,0,0,0,0,0,3,0,0,0,0,0
gene-RGQ29_028341,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_028339,595,0,5,807,269,200,178,32,11,186,8
gene-RGQ29_028342,170,8,28,326,158,27,283,48,22,89,12
gene-RGQ29_028344,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_028345,0,64,18,0,10,0,0,0,0,0,0
gene-RGQ29_028346,2,5,3,2,0,2,0,2,2,1,2
gene-RGQ29_028347,1768,7098,8471,6567,4082,6252,15007,5689,4838,7590,5874
gene-RGQ29_028348,134,279,588,1339,270,374,836,464,346,1049,529
gene-RGQ29_028349,0,0,8,12,25,0,130,7,9,14,4
gene-RGQ29_028350,642,104,89,976,352,3298,766,133,65,790,129
gene-RGQ29_028351,15,155,491,418,80,39,351,276,220,278,249
gene-RGQ29_028352,223,550,1170,1694,422,396,1155,741,592,1657,1806
gene-RGQ29_028353,46,66,11,88,9,106,68,23,8,95,138
gene-RGQ29_028355,6,8,38,25,7,0,37,18,19,11,0
gene-RGQ29_028356,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_028358,74,228,1096,899,324,66,1097,578,614,504,218
gene-RGQ29_028357,131,69,582,508,161,14,632,399,345,242,127
gene-RGQ29_028359,80,393,481,316,279,20,1104,201,238,188,289
gene-RGQ29_028360,130,332,333,617,179,333,731,216,161,507,2603
gene-RGQ29_028361,50,26,87,800,123,431,268,56,42,349,64
gene-RGQ29_028362,995,795,1703,6290,767,1367,1909,1499,956,3861,916
gene-RGQ29_028365,58,49,123,144,18,58,40,80,27,104,76
gene-RGQ29_028366,326,848,2278,2500,446,878,1009,1613,955,2940,1195
gene-RGQ29_028367,9,14,17,100,22,10,41,31,21,85,17
gene-RGQ29_028368,237,95,597,529,422,359,1181,418,177,336,999
gene-RGQ29_028369,147,198,625,734,195,438,639,438,248,705,502
gene-RGQ29_028370,322,989,1211,1511,468,663,1191,663,583,1886,1231
gene-RGQ29_028371,304,173,718,772,182,974,417,487,360,925,890
gene-RGQ29_028372,73,255,198,331,39,140,109,119,80,227,281
gene-RGQ29_028373,2459,2473,1006,1394,337,1612,673,610,450,1167,478
gene-RGQ29_028374,60,0,0,126,8,83,16,2,0,137,41
gene-RGQ29_028375,439,3516,1573,691,106,665,517,957,673,947,535
gene-RGQ29_028377,640,7,94,1302,147,1607,627,136,84,495,327
gene-RGQ29_028379,78,304,561,495,90,452,366,255,251,600,389
gene-RGQ29_028378,7249,451,12406,28880,4126,4734,14711,6900,5087,26893,1972
gene-RGQ29_028380,691,1088,1290,2616,527,1203,2366,1497,671,1930,906
gene-RGQ29_028381,26,117,392,553,70,162,249,319,201,662,654
gene-RGQ29_028383,25,102,135,202,25,0,113,72,50,292,23
gene-RGQ29_028384,19,741,546,130,30,15,197,109,105,159,43
gene-RGQ29_028388,0,143,69,34,6,23,100,41,18,44,24
gene-RGQ29_028389,0,0,0,12,0,0,0,0,0,0,0
gene-RGQ29_028390,59,0,0,14,0,0,0,0,0,0,0
gene-RGQ29_028391,187,7,124,693,182,230,375,81,54,653,134
gene-RGQ29_028392,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_028394,13,0,9,29,24,23,0,15,0,27,0
gene-RGQ29_028395,174,236,2243,1855,1031,117,2641,1102,1102,1574,1850
gene-RGQ29_028397,192,488,2021,1772,642,251,1980,1438,951,1653,1513
gene-RGQ29_028398,392,12,58,220,57,26,255,14,19,132,26
gene-RGQ29_028400,9,2,5,24,3,11,3,0,6,25,10
gene-RGQ29_028401,4,0,13,7,0,0,33,0,6,5,3
gene-RGQ29_028402,838,45,764,1400,480,73,1454,502,364,1397,716
gene-RGQ29_028403,80,145,128,258,44,136,220,87,63,225,162
gene-RGQ29_028404,197,188,598,763,155,239,364,485,200,596,324
gene-RGQ29_028405,169,266,992,730,164,205,471,429,444,621,727
gene-RGQ29_028406,347,526,1010,1497,419,734,1037,678,533,932,657
gene-RGQ29_028407,83,48,204,280,53,409,212,108,81,260,131
gene-RGQ29_028408,100,95,43,124,32,71,85,43,15,107,114
gene-RGQ29_028409,468,195,582,937,274,1051,635,473,264,927,488
gene-RGQ29_028410,117,446,355,399,131,103,366,295,148,198,261
gene-RGQ29_028411,217,286,577,493,81,346,359,416,270,739,218
gene-RGQ29_028412,269,181,387,583,110,408,367,329,148,692,282
gene-RGQ29_028413,196,94,225,710,178,241,523,195,109,644,499
gene-RGQ29_028414,483,171,195,512,138,607,161,190,129,528,273
gene-RGQ29_028415,502,655,424,699,281,417,1040,422,250,400,984
gene-RGQ29_028421,330,589,2167,5078,880,801,3496,1546,939,5749,761
gene-RGQ29_028422,35,0,0,7,0,7906,13,0,0,4,0
gene-RGQ29_028423,376,232,421,1108,168,726,342,420,232,803,416
gene-RGQ29_028424,11,95,174,23,19,20,78,68,49,51,0
gene-RGQ29_028425,3,774,13,60,7,0,9,8,5,35,0
gene-RGQ29_028431,5,832,1438,897,242,21,543,1112,791,522,226
gene-RGQ29_028432,59,79,1608,1479,161,204,869,659,580,1523,72
gene-RGQ29_028433,43,62,115,309,35,36,88,72,56,165,43
gene-RGQ29_028434,213,488,767,1292,206,389,663,371,311,1017,614
gene-RGQ29_028435,82,0,0,66,11,66,61,28,6,63,275
gene-RGQ29_028436,911,992,3434,3092,1476,2073,4139,2745,1705,3216,1949
gene-RGQ29_028438,0,9,131,105,4,11,105,77,61,133,85
gene-RGQ29_028439,363,401,401,560,143,619,348,345,213,524,347
gene-RGQ29_028440,78,422,543,230,71,603,255,305,244,475,409
gene-RGQ29_028442,227,554,1182,1415,305,691,974,775,673,1723,1277
gene-RGQ29_028443,0,0,7,0,0,0,9,0,0,0,0
gene-RGQ29_028444,209,194,430,538,165,427,341,360,229,555,463
gene-RGQ29_028445,68,92,145,229,37,81,136,94,93,226,217
gene-RGQ29_028446,1131,183,250,1257,253,1301,686,249,109,910,736
gene-RGQ29_028447,255,26,17,1060,41,711,92,20,0,981,103
gene-RGQ29_028449,9,0,33,0,5,48,23,13,0,5,25
gene-RGQ29_028450,0,905,334,46,62,560,213,324,113,137,533
gene-RGQ29_028451,0,0,13,6,0,6,9,27,14,6,12
gene-RGQ29_028455,38,29,84,122,21,17,8,15,27,47,7
gene-RGQ29_028456,4,2,1,1,0,1,0,0,0,1,0
gene-RGQ29_028458,6,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_028461,964,1115,1451,3569,919,709,1817,825,788,2052,820
gene-RGQ29_028462,1425,662,1043,2325,411,3782,1069,878,518,1819,810
gene-RGQ29_028463,138,57,210,1020,70,391,228,109,84,785,74
gene-RGQ29_028464,3,17,133,68,0,0,0,144,56,26,0
gene-RGQ29_028465,3,5,28,30,1,2,0,24,10,5,2
gene-RGQ29_028468,252,118,622,700,130,459,276,445,274,578,340
gene-RGQ29_028469,218,244,766,825,172,708,824,572,362,958,246
gene-RGQ29_028470,0,0,0,19,0,0,0,0,0,24,0
gene-RGQ29_028473,122,182,223,536,89,262,185,133,109,282,238
gene-RGQ29_028474,200,0,43,447,80,8,64,22,21,76,14
gene-RGQ29_028475,257,319,307,707,142,647,374,263,213,430,244
gene-RGQ29_028476,43,63,166,274,39,157,135,83,53,167,67
gene-RGQ29_028477,222,429,398,302,42,236,228,264,187,478,127
gene-RGQ29_028478,2,2,102,2,0,4,0,5,3,2,0
gene-RGQ29_028480,248,442,1195,1310,244,633,663,915,608,1267,717
gene-RGQ29_028481,2,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_028482,13,19,32,25,0,5,8,8,15,26,27
gene-RGQ29_028483,246,308,929,1070,255,354,739,661,485,928,461
gene-RGQ29_028484,405,590,263,999,87,213,369,215,101,740,411
gene-RGQ29_028485,278,211,772,1323,456,762,914,556,346,1003,775
gene-RGQ29_028486,391,433,1162,1537,520,962,1388,1096,553,1302,1231
gene-RGQ29_028488,0,7,142,0,0,116,321,241,80,52,23
gene-RGQ29_028489,0,0,24,0,0,17,71,32,16,14,0
gene-RGQ29_028491,222,0,62,679,177,133,351,59,40,377,74
gene-RGQ29_028492,39,160,245,843,150,1189,333,63,86,664,28
gene-RGQ29_028493,158,1605,1132,1204,541,161,1119,993,589,1149,1000
gene-RGQ29_028495,82,176,525,277,31,399,372,351,254,576,390
gene-RGQ29_028496,197,279,768,1577,275,278,407,516,320,648,335
gene-RGQ29_028497,70,94,154,316,70,180,236,119,75,215,215
gene-RGQ29_028498,1051,4307,3664,3314,769,5881,2882,3086,1902,4715,3071
gene-RGQ29_028499,312,239,746,1610,258,901,659,579,324,1674,404
gene-RGQ29_028500,1281,848,1791,3136,548,1262,1715,1280,1007,2701,1478
gene-RGQ29_028501,387,109,249,786,291,485,408,168,92,531,140
gene-RGQ29_028502,81,103,281,337,40,105,152,200,138,207,126
gene-RGQ29_028503,243,346,247,296,43,828,196,134,117,309,95
gene-RGQ29_028504,7,10,20,27,3,58,29,28,16,37,42
gene-RGQ29_028505,34,159,110,111,8,39,58,72,56,151,134
gene-RGQ29_028507,0,17,75,130,7,4,31,41,56,91,80
gene-RGQ29_028508,0,0,54,35,5,12,14,19,21,43,28
gene-RGQ29_028509,68,22,145,243,39,89,87,75,59,207,178
gene-RGQ29_028510,227,199,322,462,105,303,255,244,162,416,212
gene-RGQ29_028511,18,0,0,75,3,0,0,3,0,21,0
gene-RGQ29_028512,63,27,0,102,0,51,9,0,0,152,25
gene-RGQ29_028513,7,0,0,0,3,2841,9,0,0,102,0
gene-RGQ29_028514,31,24,93,98,9,57,35,66,53,106,51
gene-RGQ29_028515,2,0,0,0,3,17,0,0,0,0,0
gene-RGQ29_028516,97,80,293,354,55,303,117,253,157,405,138
gene-RGQ29_028517,38,20,180,303,112,645,210,149,120,423,58
gene-RGQ29_028518,44,164,591,181,43,382,242,660,309,178,126
gene-RGQ29_028519,244,203,428,941,233,732,566,368,207,830,308
gene-RGQ29_028520,446,500,610,701,126,681,446,502,281,692,729
gene-RGQ29_028521,131,241,376,344,47,493,251,254,165,352,253
gene-RGQ29_028522,0,3,14,21,4,6,6,6,6,16,5
gene-RGQ29_028523,155,19,215,223,101,193,266,81,38,114,68
gene-RGQ29_028524,98,98,239,291,58,187,133,150,97,273,293
gene-RGQ29_028525,75,161,1035,936,255,424,909,644,399,970,648
gene-RGQ29_028526,52,0,3,8,38,0,33,2,0,23,0
gene-RGQ29_028527,8,5,147,45,205,135,526,100,72,29,0
gene-RGQ29_028529,0,0,0,0,0,630,6,0,0,0,0
gene-RGQ29_028530,137,176,244,591,125,79,142,168,94,361,111
gene-RGQ29_028531,146,243,510,781,106,233,365,318,237,614,384
gene-RGQ29_028532,1510,2169,3772,248,728,478,2807,3129,2089,147,1857
gene-RGQ29_028533,8,0,87,122,9,12,68,43,43,111,19
gene-RGQ29_028534,0,0,0,1727,0,80,40,5,0,1229,45
gene-RGQ29_028535,275,446,729,1363,179,538,486,628,342,1101,691
gene-RGQ29_028536,370,145,321,1687,370,1661,760,196,153,1590,905
gene-RGQ29_028537,4,292,0,0,19,1347,15,0,4,32,34
gene-RGQ29_028538,20,64,110,169,20,136,74,104,65,320,173
gene-RGQ29_028539,169,148,411,509,237,680,453,288,161,358,75
gene-RGQ29_028541,59,82,122,162,47,116,152,63,61,150,51
gene-RGQ29_028543,37,0,0,4,0,0,0,0,0,0,0
gene-RGQ29_028544,139,273,1119,1090,285,221,655,798,525,955,647
gene-RGQ29_028552,106,4,87,106,31,9,166,64,37,81,64
gene-RGQ29_028553,161,102,340,597,236,274,385,208,135,455,294
gene-RGQ29_028554,777,809,1268,2278,635,2904,1421,888,667,1869,694
gene-RGQ29_028555,92,20,59,172,45,78,78,53,20,173,48
gene-RGQ29_028557,0,0,14,8,0,0,3,188,8,0,0
gene-RGQ29_028556,177,950,139,274,19,189,149,133,61,116,91
gene-RGQ29_028558,97,250,897,1165,54,48,165,896,398,502,139
gene-RGQ29_028559,145,187,1727,2933,628,800,1513,1253,854,2255,1583
gene-RGQ29_028560,175,252,409,421,96,631,288,324,211,434,498
gene-RGQ29_028562,85,107,273,308,95,132,256,198,154,250,106
gene-RGQ29_028563,9,326,590,156,104,35,257,370,234,387,505
gene-RGQ29_028564,0,1375,61,39,13,6,79,39,17,65,0
gene-RGQ29_028565,82,149,358,472,99,272,279,177,168,422,241
gene-RGQ29_028566,105,16,0,58,35,24,61,0,0,89,0
gene-RGQ29_028569,166,28,183,560,33,62,138,111,72,630,337
gene-RGQ29_028570,1102,2,156,1942,908,776,1339,90,65,2625,114
gene-RGQ29_028571,703,721,2328,2013,579,3280,1791,2172,1258,3244,2495
gene-RGQ29_028572,73,176,387,469,114,253,354,241,171,455,366
gene-RGQ29_028573,408,211,323,447,76,829,276,298,174,665,401
gene-RGQ29_028574,65,146,399,646,136,152,384,231,186,431,203
gene-RGQ29_028575,261,23,181,71,138,85,180,516,119,39,175
gene-RGQ29_028576,224,118,273,480,129,552,448,249,134,504,161
gene-RGQ29_028577,236,61,271,767,186,500,437,92,122,672,509
gene-RGQ29_028578,2,0,0,7,3,0,3,0,0,8,1
